Almond Milk,Banana Chips,Beans,Beer,Berries Mix,Biscuit,Bread Crumbs,Butter,Cake Mix,Candy,Cardamom Whole,Cashewnut,Center Filled Biscuits,Cereal,Cereal Bar,Chai,Cheese,Chilli Sauce,Chips,Chocolate,Chocolate Bag,Chocolate Bar,Chocolate Box,Cocoa Powder,Coconut Cream,Coconut Milk,Coffee Beans,Coffee Creamer,Cold Coffee,Combo,Cookies,Cooking Spray,Coriander Seeds,Corn Flakes,Cow Ghee,Cracker,Crackers,Cream Biscuits,Crisps,Cup Noodles,Curd,Curry Paste,Dal,Dark Chocolate,Dates,Dip,Dressing,Energy Drink,Extra Virgin Olive Oil,Fish,Flavoured Green Tea Bags,Flavoured Water,Flour,Frosting,Gherkins,Glucose & Milk Biscuits,Granola,Grated Cheese,Green Tea,Green Tea Bags,Hing Powder,Horse Gram,Instant Coffee,Jaggery,Jaggery Powder,Jalapeno,Jam,Ketchup,Kodo Millet,Lozenges,Macaroni,Makhana,Mango Drink,Marinade,Marmalade,Marshmallow,Mayonnaise,Methi Seeds,Milk Chocolate,Milkshake,Mix,Mix Flour,Moong Dal,Moth Dal,Mouth Freshener,Muesli,Nachos,Noodles,Oat Drink,Oats,Olive Oil,Olives,Organic Ajwain Seeds,Organic Almonds,Organic Arhar Dal,Organic Atta,Organic Bajra Flour,Organic Basmati Rice,Organic Bay Leaf,Organic Beet Root Powder,Organic Besan,Organic Black Pepper,Organic Brown Basmati Rice,Organic Brown Sugar,Organic Buckwheat Flour,Organic Cardamom Whole,Organic Cashews,Organic Chana Dal,Organic Chia Seeds,Organic Chilli Powder,Organic Chilli Whole,Organic Cinnamon Powder,Organic Cinnamon Whole (Dalchini),Organic Clove Whole,Organic Coconut Flour,Organic Coconut Oil,Organic Coriander Powder,Organic Coriander Seeds,Organic Corn Flour,Organic Cow Ghee,Organic Cumin Powder / Jeera Powder,Organic Cumin Seeds / Jeera Seeds,Organic Daliya,Organic Flax Seeds,Organic Flaxseed Oil,Organic Foxtail Millet,Organic Garam Masala,Organic Ghee,Organic Ginger Powder,Organic Groundnut Oil,Organic Hing Powder,Organic Jackfruit Flour,Organic Jaggery,Organic Jaggery Powder,Organic Jowar Flour,Organic Kabuli Chana,Organic Kala Chana,Organic Khapli Wheat Atta,Organic Kitchen King Masala,Organic Kodo Millet,Organic Kolam Rice,Organic Maida,Organic Makhana,Organic Malka Masoor,Organic Mamra Almonds,Organic Masoor Dal,Organic Masoor Sabut,Organic Methi Seeds,Organic Mix Dal,Organic Moong Dal (Chilka),Organic Moong Dal (Dhuli),Organic Moong Sabut,Organic Moringa Powder,Organic Murmura,Organic Mustard Oil,Organic Mustard Seeds,Organic Onion Powder,Organic Peanut Oil,Organic Peanuts,Organic Pepper Powder,Organic Peppercorns,Organic Pink Salt,Organic Puffed Rice,Organic Pumpkin Seeds,Organic Quinoa,Organic Quinoa Seeds,Organic Ragi Flour,Organic Raisins,Organic Rajma,Organic Rajma Chitra,Organic Rava,Organic Raw Sugar,Organic Red Poha,Organic Red Rajma,Organic Red Rice,Organic Rice Flour,Organic Rock Salt,Organic Sattu,Organic Saunf Seeds,Organic Sesame Oil,Organic Sesame Seeds,Organic Singhara Atta,Organic Sonamasuri Rice,Organic Sooji,Organic Sugar,Organic Sunflower Oil,Organic Sunflower Seeds,Organic Tamarind Whole,Organic Turmeric Powder,Organic Urad (Sabut),Organic Urad Dal (Dhuli),Organic Vinegar,Organic Walnut,Organic Wheat Grass Powder,Organic White Poha,Palm Jaggery,Pancake Mix,Paneer,Pasta,Paste,Peanut Butter,Peanuts,Pesticide Free Atta,Pesticide-Free  Peanuts,Pesticide-Free Ajwain Seeds,Pesticide-Free Arhar Dal,Pesticide-Free Bajra,Pesticide-Free Bajra Flour,Pesticide-Free Barnyard Millet,Pesticide-Free Besan,Pesticide-Free Broken Rice,Pesticide-Free Brown Basmati Rice,Pesticide-Free Brown Rice,Pesticide-Free Chana Dal,Pesticide-Free Chilli Whole,Pesticide-Free Coriander Seeds,Pesticide-Free Cumin Seeds / Jeera Seeds,Pesticide-Free Daliya,Pesticide-Free Flax Seeds,Pesticide-Free Foxtail Millet,Pesticide-Free Honey,Pesticide-Free Idli Rice,Pesticide-Free Jaggery Powder,Pesticide-Free Jowar,Pesticide-Free Jowar Flour,Pesticide-Free Kabuli Chana,Pesticide-Free Kala Chana,Pesticide-Free Kodo Millet,Pesticide-Free Little Millet,Pesticide-Free Moong (Sabut),Pesticide-Free Moong Dal (Chilka),Pesticide-Free Moong Dal (Dhuli),Pesticide-Free Mustard Seeds,Pesticide-Free Peppercorns,Pesticide-Free Poha,Pesticide-Free Proso Millet,Pesticide-Free Puffed Rice,Pesticide-Free Quinoa,Pesticide-Free Rajma,Pesticide-Free Rajma Chitra,Pesticide-Free Raw Sonamasuri Rice,Pesticide-Free Red Rajma,Pesticide-Free Regular Rice,Pesticide-Free Roasted Sooji,Pesticide-Free Sattu,Pesticide-Free Seasoning,Pesticide-Free Sharbati Wheat,Pesticide-Free Sooji,Pesticide-Free Steam Sonamasuri Rice,Pesticide-Free Sugar,Pesticide-Free Tamarind Whole,Pesticide-Free Urad Dal,Pesticide-Free Urad Dal (Chilka),Pesticide-Free Urad Dal (Dhuli),Pesticide-Free Urad Gota,Pizza & Pasta Sauce,Poha,Popcorn,Potato Chips,Preserve,Puffs,Pumpkin Seeds,Pure Olive Oil,Ragi Flour,Rajma,Ready to Eat,Red Poha,Rice,Rice Paper,Rings,Rock Salt,Sabzi Masala,Salad Dressing,Salsa Dip,Sandwich Cream Biscuits,Sandwich Spread,Sauce,Seasoning Mix,Shaped Chocolates,Soft Drink,Sooji,Soup,Spaghetti,Sparkling Water,Spice,Spread,Stock,Sugar,Syrup,Tamarind Whole,Tea Bags,Tomato Ketchup,Tortilla,Tuna,Urad Dal,Vermicelli,Vinegar,Wafer Bar,Wafer Roll,Wafers,White Chocolate,Yeast Extract
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,88,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0,4,0,0,1,0,1,0,1,1,0,1,0,0,3,1,0,1,0,0,0,1,1,0,3,2,0,1,1,1,0,0,0,0,1,1,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,2,0,1,2,4,0,0,0,2,1,2,2,0,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,1,1,0,0,0,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,1,0,1,2,0,0,0,0,0
0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,0,0,1,0,2,1,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,2,0,0,4,1,1,0,2,0,0,1,0,0,2,1,0,0,0,0,1,1,0,4,0,2,1,2,2,1,2,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,7,0,0,0,2,0,14,85,97,8,1,8,0,63,0,3,58,7,25,4,73,22,52,24,18,88,39,0,6,46,9,10,24,32,117,53,79,0,2,11,2,20,21,3,0,1,111,15,82,88,0,4,1,0,28,3,23,9,65,81,455,58,58,65,53,0,7,56,288,0,0,60,18,119,71,20,0,7,1,29,23,10,33,4,15,15,32,0,12,8,15,174,2,2,0,50,61,39,10,1,10,93,15,16,0,2,5,66,0,0,6,7,0,1,0,5,5,4,6,0,2,1,9,0,0,2,3,3,1,27,14,7,0,1,3,5,0,8,6,2,0,2,4,1,4,11,2,4,0,0,0,1,4,6,4,6,9,0,0,2,1,3,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,156,6,1,0,2,0,8,0,1,0,0,0,0,0,0,1,0,0,0,24,9,0,0,0,4,1,1,0,0,0,0,1
0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,2,4,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,1,1,1,1,0,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,14,0,18,24,5,2,0,0,15,0,1,16,1,8,56,15,14,5,2,5,12,3,0,8,8,4,1,12,1,16,12,35,0,1,3,0,2,8,4,0,0,33,7,17,28,0,0,2,0,2,19,6,11,15,6,26,12,9,15,19,0,2,16,14,0,0,26,1,2,15,5,1,8,3,21,93,1,4,1,7,11,7,3,7,2,6,13,0,2,0,13,7,17,10,2,1,16,4,1,0,23,0,27,2,0,1,1,0,0,0,1,4,0,0,0,1,1,3,0,0,0,0,0,0,2,6,2,0,3,0,1,0,3,3,1,0,0,0,0,0,1,1,2,0,0,0,1,3,0,4,0,3,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,3,3,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,3,3,1,0,0,1,0,0,0,1,0,0,0,3,3,1,1,4,0,0,1,3,1,0,1,6,0,0,0,0,6,0,0,1,1,2,7,4,21,0,2,0,0,1,0,0,4,1,0,0,0,0,2,1,0,3,1,5,4,1,0,1,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,13,0,0,0,0,85,18,0,290,19,20,10,0,186,0,14,119,8,33,5,591,10,69,30,7,51,17,0,16,68,7,5,48,24,73,110,31,0,5,13,2,6,42,4,0,1,122,30,402,361,0,11,6,0,61,13,141,11,633,293,92,245,355,787,238,0,13,107,177,0,0,182,9,67,84,19,0,22,6,65,20,36,141,12,26,45,122,4,24,8,24,38,2,1,0,130,152,131,49,1,20,154,125,139,0,6,3,222,2,1,1,8,0,0,0,14,7,0,17,0,1,3,10,1,0,0,18,0,0,18,16,1,2,1,1,5,0,9,16,5,3,3,3,4,21,4,0,8,0,0,0,4,24,19,18,11,23,0,0,1,0,1,5,3,6,4,3,3,3,8,0,0,0,0,2,0,0,1,0,2,0,1,0,156,5,2,0,3,0,8,0,0,0,1,4,0,0,0,0,0,0,0,45,9,0,0,1,14,2,1,2,0,0,0,0
0,1,2,0,1,1,1,0,0,1,0,0,1,2,0,0,3,3,3,2,0,1,0,0,3,4,0,0,0,7,3,0,0,0,4,0,1,6,0,2,12,1,11,2,3,1,1,0,0,0,4,2,1,0,0,0,4,0,0,9,3,4,8,1,5,3,2,0,2,0,0,1,0,0,1,1,1,1,1,0,0,0,0,3,0,1,0,11,0,0,0,4,97,24,290,0,67,26,11,0,196,0,12,196,33,21,6,153,21,78,25,7,62,13,0,17,89,10,36,96,25,91,136,44,0,9,9,4,9,78,3,0,0,256,99,151,163,0,14,5,1,81,5,32,10,177,118,137,116,105,184,86,0,12,236,184,0,0,127,16,70,136,61,0,22,3,200,22,18,41,19,61,60,61,3,46,20,30,46,1,1,0,273,179,190,75,0,15,169,41,30,0,5,3,206,2,0,23,14,0,2,0,29,8,0,16,0,8,2,17,2,2,3,7,5,0,17,23,5,1,6,2,21,2,50,9,2,1,4,4,10,13,14,2,15,0,0,0,5,9,51,12,20,26,0,0,1,0,1,26,4,3,1,1,2,8,3,1,0,0,0,2,0,0,1,0,2,0,1,0,288,11,5,0,4,0,10,0,0,0,1,5,0,0,1,0,0,0,0,20,11,1,1,0,2,1,0,2,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,5,19,67,0,0,0,0,37,0,6,7,28,2,4,15,5,12,1,3,5,0,0,2,4,1,45,3,2,12,11,16,0,4,3,0,0,1,0,0,0,23,497,16,15,0,0,5,0,3,2,1,0,22,15,17,11,9,10,7,0,3,11,12,0,0,10,1,4,12,12,0,17,3,398,0,0,7,1,3,10,8,5,23,1,19,4,1,0,0,21,10,4,2,0,1,18,3,4,0,0,0,13,0,0,1,2,0,0,0,4,1,0,2,2,5,0,1,0,0,0,1,1,0,2,15,0,1,0,0,0,0,111,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,6,1,1,3,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,19,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,26,0,0,0,0,14,0,5,5,1,0,1,8,0,3,2,0,2,1,0,0,1,0,1,4,3,1,3,0,0,0,0,0,0,0,0,0,0,6,2,3,11,0,2,0,0,5,0,0,1,4,2,2,2,11,11,6,0,0,4,3,0,0,10,0,1,2,3,0,0,0,1,2,2,4,1,4,3,3,3,4,0,0,1,0,1,0,25,9,11,3,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,10,11,0,0,0,0,8,0,2,13,0,7,0,10,2,9,9,5,66,14,0,0,12,1,4,3,4,7,4,3,0,1,2,1,4,2,0,0,0,9,0,9,8,0,5,0,0,6,0,2,1,7,3,21,5,6,8,5,0,2,8,35,0,0,11,6,17,3,3,0,2,0,8,1,3,3,1,2,3,1,0,6,1,3,15,1,0,0,9,10,5,4,0,1,10,2,5,0,1,1,13,0,0,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,4,4,1,0,0,0,1,0,1,0,0,2,1,1,0,1,2,1,1,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,3,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,4,1,0,0,2,1,0,0,0,3,0,1,1,0,0,5,1,8,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,2,3,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,0,1,63,15,186,196,37,14,8,0,0,0,4,56,13,14,4,137,8,46,16,3,22,10,0,7,47,4,16,34,12,47,68,22,0,7,12,3,4,20,3,0,0,89,58,147,126,0,9,2,0,96,7,18,7,105,69,63,64,104,161,78,0,7,70,90,0,0,81,10,34,41,30,1,12,4,80,14,6,52,13,15,38,51,1,40,2,23,30,1,2,0,59,192,100,29,4,8,97,40,44,0,0,0,157,0,0,5,3,0,0,0,6,0,0,7,0,2,1,9,0,0,0,1,2,0,11,6,2,1,1,0,4,0,6,12,1,0,1,3,1,3,3,1,6,0,0,0,0,1,4,5,2,28,1,0,2,0,0,9,2,2,0,1,1,2,2,0,0,0,1,0,0,1,1,0,1,0,0,0,75,3,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,17,9,0,0,0,4,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,1,14,12,6,5,2,0,4,0,0,16,0,2,0,2,1,1,0,1,5,1,0,0,1,0,0,1,2,2,3,2,0,1,2,0,0,3,1,0,0,8,6,2,6,0,1,0,0,2,0,0,1,3,2,3,3,4,5,3,0,2,6,7,0,0,2,3,2,3,4,0,9,1,11,0,1,2,0,3,6,2,6,1,0,2,0,0,0,0,18,13,2,0,0,1,2,3,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,2,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0
0,0,2,0,2,2,3,0,0,0,1,0,0,0,1,0,0,4,2,3,0,0,0,1,0,13,1,0,2,2,3,0,0,0,4,0,0,1,0,0,10,13,6,0,0,0,0,0,0,0,6,4,0,0,0,0,2,0,3,12,1,7,13,2,9,2,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,22,0,0,0,1,58,16,119,196,7,5,13,0,56,0,16,0,6,10,4,74,13,42,11,14,42,11,0,18,33,1,17,54,23,29,50,24,0,6,10,3,6,43,4,0,0,241,25,68,80,0,5,3,1,66,10,16,2,88,66,59,78,49,89,46,0,18,70,126,0,0,74,6,44,197,19,0,9,7,63,20,7,17,13,100,44,30,6,14,13,10,40,1,0,0,105,64,233,29,1,8,63,11,21,0,10,2,91,3,1,11,15,0,2,0,9,6,0,7,1,0,2,4,1,1,0,2,2,0,8,18,6,3,2,1,15,0,5,1,2,2,1,3,2,7,1,0,5,1,0,0,0,5,18,8,9,11,0,1,4,0,3,13,5,1,0,0,1,3,2,0,3,0,0,1,0,1,0,0,2,0,1,0,359,3,3,0,3,0,10,0,0,0,0,4,0,0,0,0,0,0,0,14,21,0,0,0,0,0,5,1,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,8,33,28,1,0,0,13,0,0,6,0,0,0,6,1,1,1,1,3,1,0,2,1,0,9,2,3,2,8,2,0,5,1,1,3,5,1,0,0,12,47,10,6,0,1,3,0,4,6,1,0,6,5,6,5,5,8,4,0,1,8,7,0,0,21,1,5,13,2,0,10,4,79,2,0,5,2,5,4,5,1,9,1,8,3,1,0,0,8,8,1,5,0,1,5,2,4,0,0,0,8,1,0,1,1,0,0,0,2,0,0,0,0,3,4,0,0,0,0,0,1,0,1,4,0,0,0,0,1,1,21,1,1,2,0,2,0,0,1,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,70,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,25,8,33,21,2,0,7,0,14,0,2,10,0,0,6,13,2,12,14,1,74,49,0,2,14,1,3,9,9,13,7,7,0,1,3,0,2,3,3,0,0,21,2,18,19,0,1,0,0,7,3,6,1,11,5,29,7,11,19,14,0,2,11,39,0,0,15,1,28,17,1,0,1,0,5,4,2,5,6,8,8,7,1,5,3,1,13,2,1,0,8,10,12,5,0,0,13,7,5,0,2,1,16,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,3,0,0,1,0,1,0,1,1,0,1,1,2,0,0,0,0,1,3,4,0,2,0,0,0,0,1,2,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,21,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0,2,1,0,0,2,0,0,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,5,3,0,0,0,0,0,0,0,2,1,6,0,0,0,1,0,5,0,0,0,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,56,5,6,4,1,0,0,4,0,0,4,0,6,0,10,3,4,0,0,5,4,0,3,5,0,0,4,0,3,1,10,0,0,1,0,0,1,0,0,0,7,3,5,5,0,0,0,0,3,9,0,7,2,2,5,3,2,12,5,0,0,3,4,0,0,11,0,0,5,2,0,1,0,5,30,0,1,0,4,3,2,2,2,1,2,7,1,0,0,3,9,6,1,1,1,4,3,1,0,10,1,6,2,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,3,2,2,0,4,0,0,1,0,0,0,0,10,1,0,0,0,4,0,0,0,0,0,1,0,15,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,2,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,6,0,0,0,0,73,15,591,153,15,8,10,0,137,0,2,74,6,13,10,0,10,50,20,6,43,13,0,5,52,5,5,21,23,50,74,32,0,4,8,2,5,22,3,0,0,74,19,333,302,0,5,4,0,39,4,70,8,378,192,92,166,254,491,197,0,8,57,130,0,0,87,9,51,52,17,0,16,3,32,16,19,100,6,18,30,99,2,19,9,16,51,1,4,0,69,111,91,20,1,10,89,97,89,0,4,1,135,3,0,4,4,0,0,0,10,4,0,17,0,1,2,7,1,0,1,1,0,0,12,14,3,3,1,1,4,1,7,15,3,3,2,5,0,14,7,1,8,0,0,0,2,19,10,13,4,10,0,0,3,0,1,6,4,5,4,1,6,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,111,5,0,0,3,0,2,0,0,0,2,3,0,0,0,0,0,0,0,25,6,0,0,0,8,0,1,0,1,0,0,0
